id,ticket_id,user_id,agent_id,reward_type,amount_htg,win_code,status,created_at
20d1fef8-9234-4db9-8efd-7dad995f1c34,eb9639b3-f2dd-4794-8c3b-d08e8378f11e,9e176a55-d63d-47f8-99b4-3c2c27bbb1f7,2d7e6f9c-7de7-4f95-9e56-19276f0880b5,SCRATCH_CARD,50,600100,PAID,2026-02-07 17:01:37
efd352f3-7353-4df6-a18c-7f5c16e7aa58,922d094e-6424-4ed2-a163-17aa650c9171,3b69416e-9179-4b9f-b867-6583055a60d1,66c4f221-a225-46e1-8019-761dd43fe331,SCRATCH_CARD,50,611495,PAID,2026-02-07 17:05:12
f6d422f2-1b7f-4dff-a5dc-93ff34b0c389,15aeb3d7-aa27-4d79-a4b4-93a47f97e48f,c22ee734-a54b-4996-af8c-63ccbdf9e98e,6c6bf90a-b718-4e31-bc0e-82b4af34216c,SCRATCH_CARD,50,535376,PAID,2026-02-07 07:08:32
8b73eb28-276b-49b4-be3e-96bb5f42f980,98456707-6207-4262-8a68-164e839afc3b,4080488d-9761-4de9-a990-50d718cab7fb,85ffe694-13ea-41c5-b1d1-2b0bd6feb6f2,STREAK_BONUS,2000,184998,PAID,2026-02-07 20:31:06
02a9b134-a545-457a-b9c6-eb29bb4291a8,22309b18-6481-45e9-955e-f8bdc908d01f,adb720ca-dcbe-4d3b-93c1-3c8ba45084b0,4140ea01-9461-4808-9ea6-f277d86e6288,LUCKY_HOUR,50,285174,PAID,2026-02-07 17:58:49
fc2180b5-4c87-473c-9fef-c5867c4614c7,8c08e3e8-c8b6-44da-b349-812551bea9fe,1c3db890-0668-4c52-a336-6c197a424381,fff01e8e-a593-4605-9aba-97b14c2f4455,SCRATCH_CARD,50,871193,PAID,2026-02-07 17:58:53
e7324da4-4fb9-4b34-8375-7778b80c6a19,7821a429-3712-4cc6-9b1e-da892dd79664,e7fb7eee-68f4-4adc-9023-2bc0ffce0fee,97d2f4df-8aa6-47b6-ac3a-e1de394eb651,STREAK_BONUS,2000,742439,PAID,2026-02-07 17:45:33
680395a6-5878-4ab6-887e-b25541aff73c,5aa2e36e-a079-496b-ae2c-a0a177b0f07c,49a1d202-f705-4a10-9367-3d1683a92f58,1c6194ee-c6cd-4735-9d8b-0f4e6ae5bb20,SCRATCH_CARD,50,790473,PENDING,2026-02-07 20:07:57
7c7c78f9-f43c-4510-823d-57786a7bd9f2,e2e7c0f9-91d2-4c65-8eda-3723c7b08cb3,534dd8d6-7ede-4398-b7e6-2324c62b0043,40a98692-8572-47ff-9033-1c43425ac14f,SCRATCH_CARD,50,250821,PAID,2026-02-08 13:39:52
a1f06ed6-1cfe-4d69-8433-37bac925dc20,dd15e473-a7a4-4a24-80cb-bf787736c67c,f6a5d670-9089-4532-a960-ef2b7b55c84d,2ef8917a-e215-41b1-98d4-29d621efc722,LUCKY_HOUR,50,515171,PAID,2026-02-08 17:03:03
a59c5a8f-1623-44b3-ab64-438b6e77eb4a,b96ca5f9-77aa-423c-9d8d-3df18b08f9dd,6a04b387-80f2-4720-827a-bae3ae497d8d,b32a2418-d465-4cf1-a4ee-0ce8f9cedd47,SCRATCH_CARD,200,660698,PAID,2026-02-08 17:44:34
8e02f316-e306-4687-9494-cd23696b7902,c857e4df-16b5-45d5-936a-cf1575e5b251,b7e21853-76a4-4eef-8b24-f9472d577f36,f9f6e6f8-b92a-48b8-8c94-8f9b87cb90df,SCRATCH_CARD,200,639882,PAID,2026-02-08 20:16:59
cdc45f9b-b169-4b07-a4d2-9c5d916f6750,c9045368-2762-4b0f-852a-a8750d9aed6e,30f3d30f-0d04-4bcf-9d90-ff1e84bb7448,d93a5524-96e5-47f6-bfbc-4e3b7c4dde5c,SCRATCH_CARD,200,805745,PAID,2026-02-08 17:34:38
ae5ef6fd-e715-4632-b8c0-12ebc7d9d84d,0c3c6530-626c-41bd-b3d0-f94eb5b79bd9,31d275b0-648e-4801-9c52-fd9d2512d44f,dfc5eed8-450e-4565-8614-66163defc662,SCRATCH_CARD,200,833855,PAID,2026-02-08 17:00:51
267b66b4-6446-4e63-bc64-6fdce8483bae,c1539b8f-9ea4-402e-8a25-fc79054c0481,88e949bf-6c24-427c-9ebd-5125cae02d5f,68281caf-aa8b-48fe-9cd3-d78342007680,SCRATCH_CARD,200,660772,PAID,2026-02-08 08:56:05
53837e3d-dc2e-4bb2-ba40-6a573344f91c,a6a11dcb-ac15-4a64-94a4-c056933ca306,94f67a69-6566-42e7-b40c-f11762742b56,7bd6f640-21b6-49fe-b934-e43d7db6fd3f,SCRATCH_CARD,200,278316,PAID,2026-02-08 20:14:26
e4e69623-ecc2-4452-89f6-2551673af0ad,94373c52-7c00-4584-8e77-ef7cadc11910,66d72abf-efa1-4a92-ae6c-b089649dd6b6,4140ea01-9461-4808-9ea6-f277d86e6288,SCRATCH_CARD,200,420011,PAID,2026-02-08 17:20:05
cc963c70-cccc-495c-9ee8-0122a3609bb6,d475b6c3-8fa3-4c81-a153-9dcd0f153fa0,48b634f7-7c68-4dac-b051-6f73e5cc0b3a,e82add15-c8b4-46f0-8875-aa980d4c2e8a,SCRATCH_CARD,50,542291,PAID,2026-02-08 17:32:45
37503734-8e3f-4c85-940e-d88be1367e4d,a24655eb-ca3d-4f4f-a4a4-f4b9018288d2,654fa865-86cf-415f-ae89-5ad5b0906d5a,f40505b0-09ce-495e-9a72-b5b4dcc68a50,SCRATCH_CARD,200,658940,PAID,2026-02-08 20:44:42
e3ad0292-5168-476c-86a7-23b875c46ac3,f57158ad-7030-46a5-b979-afcd17cff4bb,1b250c34-9550-4493-84f0-7a19372d5c51,149f4d62-7c86-49c4-97f3-ef34896f82bc,STREAK_BONUS,200,113841,PAID,2026-02-08 20:16:07
ef209308-175c-401a-8ebf-ec9b63138557,b52192d5-c216-435a-ad47-ccbed27adce0,d6499b7a-d88f-4ebc-aa1d-ab30e9f9b441,e82add15-c8b4-46f0-8875-aa980d4c2e8a,STREAK_BONUS,2000,534476,PAID,2026-02-08 11:11:23
f1e46bbc-908f-4b60-a5ac-ebd455f4b612,46eba407-9856-4d13-8fde-dce0c79566d9,a51722db-aa4a-4287-8db8-c59555885ee9,68281caf-aa8b-48fe-9cd3-d78342007680,LUCKY_HOUR,50,160901,PAID,2026-02-08 11:16:19
39856443-1457-417d-9bd4-b5960c627e49,8be1d92e-f605-48c2-9dbf-1afa19ea0c63,2e49af79-573e-4f60-8bde-3ac07424194e,26f6c44b-f66f-404d-a032-e567396efe94,SCRATCH_CARD,50,264018,PAID,2026-02-08 11:06:54
839b8169-641e-4759-ae45-7462426013ee,3e47f0ca-0adc-41c3-80af-53089d28249a,e560f91e-2bcf-4bd3-b033-7f556bf5fc12,85ffe694-13ea-41c5-b1d1-2b0bd6feb6f2,LUCKY_HOUR,50,275141,PAID,2026-02-08 17:34:12
af642e48-bba0-4390-87ca-b785ba3d4f2b,95fb58f3-086e-4ecf-80aa-67a5e10bb985,516d7223-874e-4487-b7aa-475a3605f54f,4ae1f9bf-7946-4f45-a322-f81e1ad802d1,SCRATCH_CARD,50,380688,PAID,2026-02-08 17:13:27
8ebb533e-72f0-4a0d-910b-e90a39fbc2a0,16476e1b-971a-4ef1-9f9b-ecde2eb82a45,ed1bb93e-9e6a-4d3b-837d-8e277c0814cd,aebc3340-952a-48dc-bca0-ca01be6ac3c3,SCRATCH_CARD,50,686308,PAID,2026-02-08 17:14:43
47fef64c-d3b9-439a-986f-78af7e5549c5,5ccf72f2-d2da-4ac2-9ed7-0eacd3bd6736,204d265f-e205-4e58-abc2-ed1d11c5bcc1,67cff8be-a036-428c-970e-95ce17b53e56,LUCKY_HOUR,50,810942,PAID,2026-02-08 17:44:30
e537d4ef-4335-48fd-be5e-585480d86606,9d402bdd-f048-43f2-9a90-35f766aa76b4,1337b63a-4b12-4512-ab24-bf4b219db8a0,aa59995a-1d52-443f-9583-34f08d8558c6,STREAK_BONUS,200,403383,PAID,2026-02-08 17:58:02
b9d0606a-11a9-45ac-b160-e701759ec19a,002f910c-f358-4748-801b-81be5e5d94c8,646b4ca8-df32-4d73-a089-0ec6ee60c0fc,595c7338-f20d-4c5d-9590-80df7de0c71f,SCRATCH_CARD,50,294704,PAID,2026-02-08 17:55:45
4a36f959-e39b-4127-bd31-5b727f848ce6,09edbf7f-f24e-46ac-b75a-cc6cb5af13d8,f69169c6-5345-490f-8940-2133b500d8fe,a71ecf01-46cc-4412-a918-c2287372cd36,SCRATCH_CARD,50,938183,PAID,2026-02-08 17:28:25
7e270671-f3d4-488c-9864-c95d6d7f75cf,5064697d-d16e-40f6-9f95-d95a7ec213b9,86f9f717-284a-45d1-ae80-fc3f5dc7707c,d3709970-e947-40e0-999a-fe2853183558,SCRATCH_CARD,50,423954,PAID,2026-02-08 11:26:51
776c9e39-8d8e-4dc6-b75b-7f103e885f4c,8e79e89b-9162-402f-902a-2cbc078deb2d,85da89c3-7179-4de5-8f12-9d7b0af705d6,aa59995a-1d52-443f-9583-34f08d8558c6,SCRATCH_CARD,50,455485,PAID,2026-02-08 20:43:36
e2946615-3b8c-4f99-bd5e-bf184e6cb882,ceb4bf03-f955-40ff-9bcd-b73564b37973,eb042736-f6e7-4d59-948c-4934ce10a96a,26004f9a-8680-4efc-bc35-26b716d98a76,SCRATCH_CARD,200,676669,PAID,2026-02-08 17:36:54
64178e13-612b-4f92-b9f3-c35f8ed3e3b0,ff07b31b-0bac-49c6-b443-b56cc8d318ea,35be1675-b720-46cd-8319-82d65b20a501,67cff8be-a036-428c-970e-95ce17b53e56,STREAK_BONUS,2000,703082,PAID,2026-02-08 17:36:46
720ad72d-be4f-4ebd-a204-91087a6d55f4,0cc52e40-eea0-401a-a8bb-19b10fb70276,148da354-ca62-4992-ab4b-bc4912761f1d,0c7e091c-d0c6-4f19-a9b4-8a595426686f,SCRATCH_CARD,50,559437,PAID,2026-02-08 07:09:04
d7586e29-ac1f-4a31-af06-0bddc9bf0068,0cc52e40-eea0-401a-a8bb-19b10fb70276,148da354-ca62-4992-ab4b-bc4912761f1d,0c7e091c-d0c6-4f19-a9b4-8a595426686f,STREAK_BONUS,200,887238,PAID,2026-02-08 07:09:04
3cc6ad67-4b7c-402d-905b-ab1f9ecf305d,28a4a571-39fc-4011-9b3a-c06580e02a2c,613fb389-2bb4-4889-ac2f-02ed6d062424,1350f386-0aff-4bb5-b2e1-f99814aa66d3,STREAK_BONUS,2000,360319,PAID,2026-02-08 20:14:03
2ee70e6e-1e57-4f71-bca3-41ed5e531344,8435ae3f-c01a-4202-9993-efae24551500,eff3d140-7170-44d9-ae9a-eca0b7f4d76b,b3796ec1-463f-474a-9230-5526a8862943,SCRATCH_CARD,200,628717,PAID,2026-02-08 11:00:07
3c7ba41e-ad2f-4203-98ac-21b0b071384a,18188f2b-63a8-445d-9110-06782a8635e3,78612ce9-42fa-4dda-a061-b849ec310ac0,1d53ca59-dd10-4ce8-b400-1d4bc95f45aa,STREAK_BONUS,200,895317,PAID,2026-02-08 17:52:58
37d59169-4764-427d-9ac5-dedf73d9ee71,5863ec9b-f682-4a83-b217-fcad79953424,3107e01d-9ef0-423c-9583-2a8c103fe229,4140ea01-9461-4808-9ea6-f277d86e6288,LUCKY_HOUR,50,205792,PAID,2026-02-08 11:19:32
deaed382-3962-4d3e-88c6-889022ed9be7,c9d4a7a8-65d2-479d-bd68-620e3c7f1d73,803665f1-bfd9-4df9-aeec-23048df43500,68281caf-aa8b-48fe-9cd3-d78342007680,STREAK_BONUS,200,757259,PAID,2026-02-08 20:26:49
4b906d9d-8f12-4dad-a05b-f965d665eba4,5704bc1f-68c6-4652-9058-7c1c2c94f27b,45a2cac9-ddad-4b1e-b7ab-9cffb96a2cdb,77e2a3b4-9887-4468-945b-f14936f028c0,STREAK_BONUS,2000,878480,PAID,2026-02-08 17:05:53
eb209e38-ca88-41da-94a4-785a6fc0e84b,ac60925e-ecab-476a-b69b-470319229a58,f54d1cd7-2c6c-446f-bb00-4920143f3bed,d3709970-e947-40e0-999a-fe2853183558,SCRATCH_CARD,50,794737,PAID,2026-02-08 20:56:49
1d303913-471f-4a93-8160-fad06fcb6ff6,57f145f5-3494-4bf5-93eb-a87faa7b0938,d92837e1-343e-422a-84bf-24029ffed5db,76739de7-e1dc-465c-9c56-8d444ff952ba,SCRATCH_CARD,200,729062,PAID,2026-02-08 17:01:06
2ad75ca2-3dc2-48c6-8a6c-93f11c9db46b,cb8e8ca2-3f1e-4102-b199-9923442dbce8,44c4ff47-2801-4019-835a-79b5c4f10798,40a98692-8572-47ff-9033-1c43425ac14f,SCRATCH_CARD,50,466077,PAID,2026-02-08 20:06:07
bbe291b2-be47-4bee-bd6f-5777c5387666,e3ea60eb-71b9-4ec6-b270-4935919a011b,e7143122-f479-44ea-8db6-beedff03f923,4e3c2efc-29eb-475a-8f55-35e783df453b,SCRATCH_CARD,200,152677,PAID,2026-02-08 17:50:51
6355a3d4-048c-46c9-996f-45022eaad0b7,6136837c-7c6c-4438-9234-33a22801a657,511071d0-662c-4f7b-b03e-26c4d9df2c42,08b12407-7d7d-4afa-ad92-d48f8f4378c9,SCRATCH_CARD,500,739031,PAID,2026-02-08 11:29:01
e39678f5-8636-4c24-868f-5050c53564c9,a1f103e1-2142-47b6-952d-dfaedbd143ae,9e5857ab-5bc7-4876-81ed-3b3289b0f3a7,4b7eed6b-5ae0-410a-9ace-587a4526589c,LUCKY_HOUR,50,404823,PAID,2026-02-08 17:31:00
2162ff6b-0a4a-4944-90aa-dbefaabda9c1,09f16a71-7e06-4290-907c-1b9130973264,ccb4a622-1446-4309-a3be-6be19fdf41a1,97d2f4df-8aa6-47b6-ac3a-e1de394eb651,LUCKY_HOUR,50,456460,PAID,2026-02-08 11:24:39
0041ca4b-fc91-4e35-a434-c4b01c7534bf,938b5c38-f880-4801-8809-788aebcd30a0,0ea125b9-dd24-4c6a-b35e-16810db690e9,acf63192-440e-470a-b259-724aedf5209f,SCRATCH_CARD,200,882875,PENDING,2026-02-08 11:21:41
2641f343-dc4a-4faa-b21f-bfdb491ea8c8,e8d47cb5-5d41-4388-9c65-5f3089f16473,e493983b-644f-45cf-b3e7-4693332beba3,30509605-f047-4f7c-a4f8-9e8797c1eb28,LUCKY_HOUR,50,623203,PAID,2026-02-08 17:25:52
06874a2c-8f3e-44fa-96fc-52614e18cc26,0a67f284-b5e4-419e-8323-494e23112b79,4cf91e72-263b-4f43-99d2-26f22aff5063,e25269cf-162e-4250-ac89-b46074dc69f2,SCRATCH_CARD,200,609350,PAID,2026-02-08 11:09:46
d35f52cf-56fa-4269-bd79-0bbd16d22de8,7783cc81-1779-4a13-84cb-25620fd3ecbd,32976cda-82a1-4b68-b56f-de45ba467e6e,233d0000-9853-4118-9eb1-39466026bb53,SCRATCH_CARD,50,796904,PAID,2026-02-08 17:41:45
c569f690-555d-4fc4-8bba-ccdb219a7691,64f84455-f8cb-4e59-b5a7-8c55ac39c5be,4a1a695b-cf74-48d0-8bd3-301da91b0f5f,2e28e6ee-4af6-4461-a301-a0aa668e3e9b,SCRATCH_CARD,200,532885,EXPIRED,2026-02-09 11:25:50
c6a9d76e-2f2a-4174-8b26-9be13721d860,fa551525-de6d-45d1-b703-830bd3c51679,1c682953-dedc-44c3-aaa2-e06f268d73ee,aca72730-bf72-4b88-af35-94843da4ab3c,SCRATCH_CARD,200,783010,PAID,2026-02-09 17:37:11
ccc3165e-87bb-47d7-8919-977476b60686,fa551525-de6d-45d1-b703-830bd3c51679,1c682953-dedc-44c3-aaa2-e06f268d73ee,aca72730-bf72-4b88-af35-94843da4ab3c,LUCKY_HOUR,50,633898,PAID,2026-02-09 17:37:11
00f6a9e5-0966-4922-9d29-d7571dc38fc4,7cd6cc8b-b1ed-4f1f-8740-f7105a0124da,77ea9cb5-df80-4d9c-8120-0c1ce7e9eabe,ac6fd86a-a84d-4813-9796-ff82e601ab25,SCRATCH_CARD,500,654397,PAID,2026-02-09 20:27:28
0d4ead33-a0b6-4422-a62a-c1081132e9cc,af0afbfd-758f-41a2-80cb-d5c856521f5e,7e6ba9be-5a3f-45b6-9998-9ef414248abc,e25269cf-162e-4250-ac89-b46074dc69f2,LUCKY_HOUR,50,661360,PAID,2026-02-09 11:28:18
21dace5e-979f-4057-b330-c9d9bceda312,4d75b753-7cc2-4e27-8506-129e9528402a,208b5247-39d2-48a1-8cce-78f6c6f2d540,e2e2d6ce-d84e-4457-a2dc-0ba2ee3e47ef,SCRATCH_CARD,50,750630,PAID,2026-02-09 13:10:29
38cc8a5e-5201-4159-ae2c-5ce125f9efc2,9a27e0f7-939c-41a2-bd60-f108ed62fd71,3d28d017-1efb-4d00-9ab5-fd8af4a1aa76,5ded7749-3993-4797-9cb2-d4bd134d857b,SCRATCH_CARD,50,251293,PAID,2026-02-09 20:27:27
145d5628-f986-4ee7-9974-60d5b56ae8c0,e28b485d-9148-48a8-bb3d-1f3d3444a9c6,27ffd9c6-6b44-484a-9f0e-9cae34ee7771,0b7899ea-afdb-401e-9f98-669f53377200,STREAK_BONUS,200,188754,PAID,2026-02-09 17:14:43
09e10bb0-fea5-4f00-8936-ed4fd1270ae8,845a6a97-ed48-4007-89b3-3b7a6dc7c06c,60160cdd-64fb-4613-8865-7cdd8ffaee1b,b0e6c7df-00b2-4ee8-9725-973e24a0bb05,STREAK_BONUS,2000,930469,PAID,2026-02-09 20:06:45
965fb839-5360-4ac8-8827-657a6e0ac16c,6c364562-8d07-4b53-a9e0-bd4f37812f44,5737d348-8cde-4dd2-9681-3790afd5ccbf,85ffe694-13ea-41c5-b1d1-2b0bd6feb6f2,SCRATCH_CARD,50,932864,PAID,2026-02-09 20:44:12
02e22499-71b5-4f55-afef-2dbf357a7c9b,df746a60-79e1-43f3-b30a-5ada84f673d8,809c2158-ea96-403a-8117-4e89b27f359a,a7dbb825-403c-4d5f-9a5f-7a24b1eb9d57,SCRATCH_CARD,200,835528,PAID,2026-02-09 17:33:02
b1eb1a23-da7e-40c4-8652-ab8a20a21944,8c25bd5b-cc32-4ca1-acd8-67469da3dbc9,b92b3a85-d716-4743-bae1-9547ac95f5c1,aa59995a-1d52-443f-9583-34f08d8558c6,SCRATCH_CARD,50,892658,PAID,2026-02-09 20:53:08
3c187bfa-4bb5-4bdd-97de-d925851fda0a,aa33e360-6ffb-4aa8-98f0-54a8c7001915,4dfff9af-4dfe-4cf9-b7da-e26a95eddf37,7bd6f640-21b6-49fe-b934-e43d7db6fd3f,SCRATCH_CARD,50,288177,PAID,2026-02-09 17:41:58
4f2bd7d7-df28-4a56-b0f1-33df39ca393b,4bff2989-a252-4a98-9554-29a0d1e23a96,8e8257e7-498f-4a9a-9a13-892951cfcea5,b0346693-bfa8-4b84-a1d5-4bfc28003078,SCRATCH_CARD,200,327520,PAID,2026-02-09 11:23:12
3dcc6ead-e596-495a-936d-dd59cf891eeb,bec58a47-421d-4eba-ab31-d242ff3ab1d6,b948e861-8813-40f6-bdaf-9f5cb185b1e5,2eb8acc9-2634-48d4-b898-4b0a8b411f2d,SCRATCH_CARD,50,127744,PAID,2026-02-09 11:19:54
79093955-1baf-4127-aee6-525ac8d54f33,2d3f3dd8-bd05-4b0b-88cd-3f4402cb1e7e,026319b6-48e4-42f1-868f-dc00e305c78d,8b4950d8-bc04-4eb7-b607-260b1087f3ea,LUCKY_HOUR,50,779744,PAID,2026-02-09 17:44:00
6ba8e96f-af13-487b-8837-eb608624dcab,aabeecc1-5487-4ef4-9154-4ec4e27ab696,42bfab3b-add0-4631-a3ee-cadc339408fb,de8ffa38-c5d9-4d84-a3ca-0f3d958252e4,STREAK_BONUS,200,223740,PAID,2026-02-09 11:16:45
de7bd91f-c97e-42d3-a906-649f12b003db,d341adfe-e09c-42af-907b-d0caa3e2e484,cf654c1a-eb76-4b14-9c67-33248f4ef4c5,e0d915ae-628e-477a-860b-afa0fcd47dfd,STREAK_BONUS,2000,765374,PAID,2026-02-09 17:59:06
8b5a15f0-1539-4b0e-b8d7-1e8d7d96dd19,f2257f6e-3709-4be3-946a-4c4120f052b2,2ccf80cf-9195-45ca-a8e1-e8ecbbea9b73,e0d915ae-628e-477a-860b-afa0fcd47dfd,SCRATCH_CARD,200,469358,PAID,2026-02-09 20:11:45
089ce141-c8e1-44fc-9ded-3f0ddef801f1,8f056333-6b5e-4ef5-88eb-0f25de7d51f0,8b70742d-f510-422a-8371-d7931ff91bf2,7bd6f640-21b6-49fe-b934-e43d7db6fd3f,SCRATCH_CARD,50,886078,EXPIRED,2026-02-09 17:43:53
c8218f45-eaca-40bc-b9e0-3a570d34163b,8f056333-6b5e-4ef5-88eb-0f25de7d51f0,8b70742d-f510-422a-8371-d7931ff91bf2,7bd6f640-21b6-49fe-b934-e43d7db6fd3f,STREAK_BONUS,2000,213628,PAID,2026-02-09 17:43:53
baec8ba7-5809-43a1-9ff6-7fd33ca88ee6,e27e1bfa-f408-4ed5-bdea-170ed67fa5f8,fcfb7157-2c4b-4f1e-9a5d-1d557d125fb8,149f4d62-7c86-49c4-97f3-ef34896f82bc,SCRATCH_CARD,50,182400,PENDING,2026-02-09 19:53:11
28b2bd9a-f087-44c5-994a-b49bc5c78e8e,2b87b39d-09c4-4f91-a45f-ef3b7535618b,0dc0bdbf-16d3-475e-91b8-16cff0836b28,149f4d62-7c86-49c4-97f3-ef34896f82bc,SCRATCH_CARD,50,945779,PAID,2026-02-09 11:29:52
bb7ce36e-adf2-4e8b-976a-5c97e437d8d7,2b87b39d-09c4-4f91-a45f-ef3b7535618b,0dc0bdbf-16d3-475e-91b8-16cff0836b28,149f4d62-7c86-49c4-97f3-ef34896f82bc,LUCKY_HOUR,50,358844,PAID,2026-02-09 11:29:52
a1f3c995-4829-4032-83fb-230121d88255,09d01395-ac68-4593-8947-1885e99fe94c,5deb0f09-428d-45be-a32b-b4dbd7c46364,ea9066db-ed62-4085-bfd0-44328623bff3,SCRATCH_CARD,200,223669,EXPIRED,2026-02-09 17:40:00
d1cefb1b-6488-4de8-a462-57763a4e8a88,267f8009-06ba-46e7-9e27-a89ded9edf3b,d73e6616-5edc-4c67-9e2a-0073ef883123,911a0b8b-115d-462d-bc6e-ec269f1fcc05,LUCKY_HOUR,50,611751,PAID,2026-02-09 11:15:56
9470d81e-43b9-4dbf-b837-76d9e519e9ae,69dd6f0f-1be1-4365-a99f-b2f036e2162d,10ebdbea-ccdd-4565-a6b0-5b0036c5b77d,3926bf47-83f4-4f12-afe2-25e75444a266,LUCKY_HOUR,50,849544,PAID,2026-02-09 17:02:57
aa24b994-0891-43f2-983b-40c1644b6d3e,a1c7b60c-c0db-4e78-9dc1-4964d33e57aa,e66590e0-c5d4-434b-ba21-a1ae1b8bb7e9,a71ecf01-46cc-4412-a918-c2287372cd36,SCRATCH_CARD,50,784097,PAID,2026-02-09 17:59:56
79bda433-9ad0-408d-a1f2-9df340d57e7b,d65ef706-f7c4-45fa-86c3-1e25690e061e,c44a6d9e-09e3-4934-b1bd-0837f222085d,68c43bf6-ac21-45a2-8f8c-b30ac6a415e5,SCRATCH_CARD,50,405618,PAID,2026-02-09 11:10:53
795dde98-6ee9-40c1-948c-d9015a46d9b7,2b94a1d1-096d-47ef-b53d-83f475bc47bf,5f5d1958-30cf-43aa-9eb3-20c200be3660,b3796ec1-463f-474a-9230-5526a8862943,STREAK_BONUS,200,415540,PAID,2026-02-09 20:55:21
38b4c2c1-380a-420a-8668-c85a06f4296d,90880844-e3e3-4971-8d79-bcda26a196b7,dccd32f7-e09c-4d73-9321-78688fb0e411,ac6fd86a-a84d-4813-9796-ff82e601ab25,SCRATCH_CARD,200,189856,PAID,2026-02-09 13:15:24
091a12c6-4fb6-40fd-8b2a-a428e38be15a,97ba0f99-bdea-4c9d-8ad1-3bf2ad5009f7,7325849e-bf85-42ed-8da8-2739113615f1,ac6fd86a-a84d-4813-9796-ff82e601ab25,STREAK_BONUS,2000,817649,PAID,2026-02-09 10:30:57
b5e0b256-d354-45b7-b0d6-08fe3687996f,bec40f29-7ae6-44f2-896b-a6b5cb3427e3,826abc7e-0508-4355-ab16-0556194243b3,47c5a139-bd52-44c6-9c13-71829ec6107c,SCRATCH_CARD,50,852796,PAID,2026-02-09 20:10:25
7cb745dc-ad6d-40e7-9124-74d5daac3e2a,11a879a1-e6c5-4c9b-9d40-16a33bfadcae,b43015ca-a666-45de-85d9-7dce38791a22,5ded7749-3993-4797-9cb2-d4bd134d857b,SCRATCH_CARD,50,987121,PAID,2026-02-09 17:17:12
48447cc5-e266-4f7e-91e8-e044e3c24ecb,b75b4ab9-75bc-469e-b041-d4a7b40b37f9,34aa7d29-0793-47db-8d30-3a05bcc1142c,22acd8c0-6e1b-4f1f-8d49-074a4a5914d6,LUCKY_HOUR,50,860849,PAID,2026-02-09 17:51:46
14fa3261-9757-42a4-92dc-3681bfbb3785,4f159dbf-88cc-4e1f-8728-f4d25bbd6f05,6c90ab5a-9c2b-4165-b153-3696388d5997,0b7899ea-afdb-401e-9f98-669f53377200,STREAK_BONUS,2000,497845,PAID,2026-02-09 20:03:27
771e9adb-c38e-4b39-82ca-b306de4d49da,be01a0e6-2445-438e-97af-b4a34948903e,77c09451-fdbf-4682-b7c6-3d4145735bca,1475c917-49da-400e-87f3-b702cdbe8fcc,STREAK_BONUS,2000,674886,PAID,2026-02-09 14:26:18
60b036a4-474d-4041-96f1-582a0834dd02,91a0c41b-06e2-4b61-b5fb-acbaa26d9ea8,07d2ad28-bb6b-454f-95f7-e497a1f48565,b3796ec1-463f-474a-9230-5526a8862943,SCRATCH_CARD,50,774035,PAID,2026-02-09 20:33:57
359e17c3-e7e3-47f2-b9c8-0e80b00599ab,2efce403-3a61-4bad-989c-590551f1b507,34314b91-6b4d-4fb4-b73d-36fcffa3d5d1,ac6fd86a-a84d-4813-9796-ff82e601ab25,LUCKY_HOUR,50,782448,PAID,2026-02-09 11:07:10
3300f3f8-19a0-44d8-add2-52dc452c4a48,821fb61a-2ccb-44c0-9729-64daea511d4f,3ecada62-0476-43a3-bde7-93718b4c8729,595c7338-f20d-4c5d-9590-80df7de0c71f,STREAK_BONUS,200,410979,PAID,2026-02-09 17:57:10
807eca67-b353-476d-a064-34ca0079cf87,821fb61a-2ccb-44c0-9729-64daea511d4f,3ecada62-0476-43a3-bde7-93718b4c8729,595c7338-f20d-4c5d-9590-80df7de0c71f,LUCKY_HOUR,50,383999,PAID,2026-02-09 17:57:10
e9c2edf5-9ff5-4621-9ba6-605a34fb79fd,5119e3e0-05c9-46cb-aa29-d9a3bd6750a3,caed8143-122d-4835-8934-74ffb0cb6a7a,0b7899ea-afdb-401e-9f98-669f53377200,SCRATCH_CARD,50,460122,PAID,2026-02-09 17:54:43
e5720c02-2cac-4282-8a57-eb1971df954b,67e115e6-12a6-4af9-b6ae-2baa78756525,3ecada62-0476-43a3-bde7-93718b4c8729,595c7338-f20d-4c5d-9590-80df7de0c71f,SCRATCH_CARD,200,852974,PENDING,2026-02-10 17:48:12
9e7a2887-8bf0-4594-b3e2-9081d0241a53,4ce04dbd-9a4b-4ea4-a6ed-6d875d363c6d,604681e8-c800-4919-b0c0-e8896a1e8fa7,179a4a4b-ddfe-45bb-9566-b69b947404f0,SCRATCH_CARD,50,588970,EXPIRED,2026-02-10 17:49:06
f1052b15-5654-49c9-a13b-9978a85898b9,572c6f38-6fc7-4a1a-968e-0bb9fa956a96,36d83d73-ef29-4007-be25-4aef2a470339,30509605-f047-4f7c-a4f8-9e8797c1eb28,LUCKY_HOUR,50,225493,PAID,2026-02-10 17:11:35
d669d8ea-b438-46b8-a960-113cd6cc4923,e1f7878e-20db-4360-ae8f-8c0dee55a322,caa4a175-5e69-4f31-b198-491816341bed,26f6c44b-f66f-404d-a032-e567396efe94,SCRATCH_CARD,200,948522,PAID,2026-02-10 20:32:34
